order_number,product_key,customer_id,shipping_date,due_date,sales,quantity,price,order_month,order_year,lead_time,shipping_delay,shipped_on_time
SO65806,289,15464,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65807,283,19589,2013-09-13,2013-09-18,30,1,30,9,2013,7,7,False
SO65807,259,19589,2013-09-13,2013-09-18,2,1,2,9,2013,7,7,False
SO65808,285,19973,2013-09-13,2013-09-18,21,1,21,9,2013,7,7,False
SO65808,290,19973,2013-09-13,2013-09-18,4,1,4,9,2013,7,7,False
SO65808,246,19973,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65809,295,23347,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65810,291,23312,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65810,166,23312,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65811,274,26137,2013-09-13,2013-09-18,70,1,70,9,2013,7,7,False
SO65812,251,11948,2013-09-13,2013-09-18,50,1,50,9,2013,7,7,False
SO65813,166,14669,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65813,251,14669,2013-09-13,2013-09-18,50,1,50,9,2013,7,7,False
SO65814,290,13004,2013-09-13,2013-09-18,4,1,4,9,2013,7,7,False
SO65814,259,13004,2013-09-13,2013-09-18,2,1,2,9,2013,7,7,False
SO65815,287,22648,2013-09-13,2013-09-18,33,1,33,9,2013,7,7,False
SO65816,116,21087,2013-09-13,2013-09-18,769,1,769,9,2013,7,7,False
SO65816,251,21087,2013-09-13,2013-09-18,50,1,50,9,2013,7,7,False
SO65817,290,11210,2013-09-13,2013-09-18,4,1,4,9,2013,7,7,False
SO65817,234,11210,2013-09-13,2013-09-18,24,1,24,9,2013,7,7,False
SO65818,290,29199,2013-09-13,2013-09-18,4,1,4,9,2013,7,7,False
SO65818,245,29199,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65819,290,28084,2013-09-13,2013-09-18,4,1,4,9,2013,7,7,False
SO65819,285,28084,2013-09-13,2013-09-18,21,1,21,9,2013,7,7,False
SO65819,244,28084,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65820,282,25353,2013-09-13,2013-09-18,25,1,25,9,2013,7,7,False
SO65820,259,25353,2013-09-13,2013-09-18,2,1,2,9,2013,7,7,False
SO65821,290,25369,2013-09-13,2013-09-18,4,1,4,9,2013,7,7,False
SO65821,287,25369,2013-09-13,2013-09-18,33,1,33,9,2013,7,7,False
SO65821,260,25369,2013-09-13,2013-09-18,120,1,120,9,2013,7,7,False
SO65822,290,24985,2013-09-13,2013-09-18,4,1,4,9,2013,7,7,False
SO65822,287,24985,2013-09-13,2013-09-18,33,1,33,9,2013,7,7,False
SO65822,245,24985,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65822,233,24985,2013-09-13,2013-09-18,24,1,24,9,2013,7,7,False
SO65823,290,24935,2013-09-13,2013-09-18,4,1,4,9,2013,7,7,False
SO65823,287,24935,2013-09-13,2013-09-18,33,1,33,9,2013,7,7,False
SO65823,259,24935,2013-09-13,2013-09-18,2,1,2,9,2013,7,7,False
SO65824,283,12363,2013-09-13,2013-09-18,30,1,30,9,2013,7,7,False
SO65825,282,25871,2013-09-13,2013-09-18,25,1,25,9,2013,7,7,False
SO65825,289,25871,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65825,245,25871,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65826,295,15564,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65826,104,15564,2013-09-13,2013-09-18,10,1,10,9,2013,7,7,False
SO65827,295,20095,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65827,247,20095,2013-09-13,2013-09-18,55,1,55,9,2013,7,7,False
SO65828,279,13303,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65828,295,13303,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65829,295,16975,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65829,277,16975,2013-09-13,2013-09-18,54,1,54,9,2013,7,7,False
SO65829,166,16975,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65830,174,21904,2013-09-13,2013-09-18,22,1,22,9,2013,7,7,False
SO65830,278,21904,2013-09-13,2013-09-18,54,1,54,9,2013,7,7,False
SO65831,174,14273,2013-09-13,2013-09-18,22,1,22,9,2013,7,7,False
SO65831,248,14273,2013-09-13,2013-09-18,50,1,50,9,2013,7,7,False
SO65832,284,15930,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65832,289,15930,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65832,246,15930,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65832,166,15930,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65833,282,16456,2013-09-13,2013-09-18,25,1,25,9,2013,7,7,False
SO65833,289,16456,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65833,246,16456,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65834,282,21541,2013-09-13,2013-09-18,25,1,25,9,2013,7,7,False
SO65834,289,21541,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65834,260,21541,2013-09-13,2013-09-18,120,1,120,9,2013,7,7,False
SO65835,283,20973,2013-09-13,2013-09-18,30,1,30,9,2013,7,7,False
SO65835,289,20973,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65835,281,20973,2013-09-13,2013-09-18,159,1,159,9,2013,7,7,False
SO65836,286,14706,2013-09-13,2013-09-18,25,1,25,9,2013,7,7,False
SO65837,290,22834,2013-09-13,2013-09-18,4,1,4,9,2013,7,7,False
SO65837,166,22834,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65838,289,22825,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65838,283,22825,2013-09-13,2013-09-18,30,1,30,9,2013,7,7,False
SO65838,166,22825,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65838,244,22825,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65839,285,25487,2013-09-13,2013-09-18,21,1,21,9,2013,7,7,False
SO65839,259,25487,2013-09-13,2013-09-18,2,1,2,9,2013,7,7,False
SO65839,168,25487,2013-09-13,2013-09-18,8,1,8,9,2013,7,7,False
SO65840,288,26403,2013-09-13,2013-09-18,29,1,29,9,2013,7,7,False
SO65840,291,26403,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65840,168,26403,2013-09-13,2013-09-18,8,1,8,9,2013,7,7,False
SO65841,290,20925,2013-09-13,2013-09-18,4,1,4,9,2013,7,7,False
SO65841,292,20925,2013-09-13,2013-09-18,64,1,64,9,2013,7,7,False
SO65842,291,25679,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65842,246,25679,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65843,289,11225,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65843,284,11225,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65843,174,11225,2013-09-13,2013-09-18,22,1,22,9,2013,7,7,False
SO65843,166,11225,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65844,284,13144,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65844,259,13144,2013-09-13,2013-09-18,2,1,2,9,2013,7,7,False
SO65844,168,13144,2013-09-13,2013-09-18,8,1,8,9,2013,7,7,False
SO65845,293,17348,2013-09-13,2013-09-18,64,1,64,9,2013,7,7,False
SO65845,174,17348,2013-09-13,2013-09-18,22,1,22,9,2013,7,7,False
SO65846,233,13061,2013-09-13,2013-09-18,24,1,24,9,2013,7,7,False
SO65846,174,13061,2013-09-13,2013-09-18,22,1,22,9,2013,7,7,False
SO65847,174,17410,2013-09-13,2013-09-18,22,1,22,9,2013,7,7,False
SO65847,259,17410,2013-09-13,2013-09-18,2,1,2,9,2013,7,7,False
SO65848,166,12733,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65849,119,13055,2013-09-13,2013-09-18,769,1,769,9,2013,7,7,False
SO65849,274,13055,2013-09-13,2013-09-18,70,1,70,9,2013,7,7,False
SO65849,166,13055,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65849,276,13055,2013-09-13,2013-09-18,54,1,54,9,2013,7,7,False
SO65850,174,15769,2013-09-13,2013-09-18,22,1,22,9,2013,7,7,False
SO65850,246,15769,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65851,174,12784,2013-09-13,2013-09-18,22,1,22,9,2013,7,7,False
SO65851,104,12784,2013-09-13,2013-09-18,10,1,10,9,2013,7,7,False
SO65851,247,12784,2013-09-13,2013-09-18,55,1,55,9,2013,7,7,False
SO65852,246,15999,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65853,144,17779,2013-09-13,2013-09-18,742,1,742,9,2013,7,7,False
SO65853,291,17779,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65853,288,17779,2013-09-13,2013-09-18,29,1,29,9,2013,7,7,False
SO65853,246,17779,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65854,104,15121,2013-09-13,2013-09-18,10,1,10,9,2013,7,7,False
SO65854,295,15121,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65855,249,21200,2013-09-13,2013-09-18,50,1,50,9,2013,7,7,False
SO65856,295,14308,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65856,104,14308,2013-09-13,2013-09-18,10,1,10,9,2013,7,7,False
SO65857,287,21558,2013-09-13,2013-09-18,33,1,33,9,2013,7,7,False
SO65859,246,26684,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65860,288,14041,2013-09-13,2013-09-18,29,1,29,9,2013,7,7,False
SO65861,156,25955,2013-09-13,2013-09-18,1215,1,1215,9,2013,7,7,False
SO65861,277,25955,2013-09-13,2013-09-18,54,1,54,9,2013,7,7,False
SO65862,127,23136,2013-09-13,2013-09-18,540,1,540,9,2013,7,7,False
SO65862,245,23136,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65863,127,23365,2013-09-13,2013-09-18,540,1,540,9,2013,7,7,False
SO65864,131,21150,2013-09-13,2013-09-18,1120,1,1120,9,2013,7,7,False
SO65864,249,21150,2013-09-13,2013-09-18,50,1,50,9,2013,7,7,False
SO65865,131,20023,2013-09-13,2013-09-18,1120,1,1120,9,2013,7,7,False
SO65865,244,20023,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65866,105,17860,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65866,295,17860,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65866,275,17860,2013-09-13,2013-09-18,54,1,54,9,2013,7,7,False
SO65866,166,17860,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65867,246,18096,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65868,278,18098,2013-09-13,2013-09-18,54,1,54,9,2013,7,7,False
SO65869,286,18120,2013-09-13,2013-09-18,25,1,25,9,2013,7,7,False
SO65870,245,17869,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65870,233,17869,2013-09-13,2013-09-18,24,1,24,9,2013,7,7,False
SO65871,286,18056,2013-09-13,2013-09-18,25,1,25,9,2013,7,7,False
SO65872,130,20842,2013-09-13,2013-09-18,1120,1,1120,9,2013,7,7,False
SO65872,105,20842,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65872,295,20842,2013-09-13,2013-09-18,5,1,5,9,2013,7,7,False
SO65872,244,20842,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65873,134,24217,2013-09-13,2013-09-18,1120,1,1120,9,2013,7,7,False
SO65873,244,24217,2013-09-13,2013-09-18,35,1,35,9,2013,7,7,False
SO65873,278,24217,2013-09-13,2013-09-18,54,1,54,9,2013,7,7,False
SO65874,127,11414,2013-09-13,2013-09-18,540,1,540,9,2013,7,7,False
SO65874,285,11414,2013-09-13,2013-09-18,21,1,21,9,2013,7,7,False
SO65874,276,11414,2013-09-13,2013-09-18,54,1,54,9,2013,7,7,False
SO65875,128,13686,2013-09-13,2013-09-18,540,1,540,9,2013,7,7,False
SO65876,148,29460,2013-09-13,2013-09-18,742,1,742,9,2013,7,7,False
SO65876,105,29460,2013-09-13,2013-09-18,9,1,9,9,2013,7,7,False
SO65877,154,14226,2013-09-13,2013-09-18,1215,1,1215,9,2013,7,7,False
SO65878,277,12676,2013-09-13,2013-09-18,54,1,54,9,2013,7,7,False
SO65879,290,17973,2013-09-14,2013-09-19,4,1,4,9,2013,7,7,False
SO65879,286,17973,2013-09-14,2013-09-19,25,1,25,9,2013,7,7,False
SO65879,259,17973,2013-09-14,2013-09-19,2,1,2,9,2013,7,7,False
SO65879,260,17973,2013-09-14,2013-09-19,120,1,120,9,2013,7,7,False
SO65880,104,18143,2013-09-14,2013-09-19,10,1,10,9,2013,7,7,False
SO65880,295,18143,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65880,278,18143,2013-09-14,2013-09-19,54,1,54,9,2013,7,7,False
SO65881,295,11498,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65881,166,11498,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65881,105,11498,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65882,249,11215,2013-09-14,2013-09-19,50,1,50,9,2013,7,7,False
SO65883,289,21209,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65883,284,21209,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65884,291,23012,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65885,272,22155,2013-09-14,2013-09-19,70,1,70,9,2013,7,7,False
SO65886,245,15735,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65886,248,15735,2013-09-14,2013-09-19,50,1,50,9,2013,7,7,False
SO65887,250,13023,2013-09-14,2013-09-19,50,1,50,9,2013,7,7,False
SO65887,279,13023,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65888,281,12697,2013-09-14,2013-09-19,159,1,159,9,2013,7,7,False
SO65888,277,12697,2013-09-14,2013-09-19,54,1,54,9,2013,7,7,False
SO65889,105,20165,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65889,295,20165,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65889,244,20165,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65890,107,24850,2013-09-14,2013-09-19,540,1,540,9,2013,7,7,False
SO65890,245,24850,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65890,249,24850,2013-09-14,2013-09-19,50,1,50,9,2013,7,7,False
SO65891,277,28334,2013-09-14,2013-09-19,54,1,54,9,2013,7,7,False
SO65892,289,11661,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65892,282,11661,2013-09-14,2013-09-19,25,1,25,9,2013,7,7,False
SO65892,259,11661,2013-09-14,2013-09-19,2,1,2,9,2013,7,7,False
SO65893,282,11277,2013-09-14,2013-09-19,25,1,25,9,2013,7,7,False
SO65894,282,26500,2013-09-14,2013-09-19,25,1,25,9,2013,7,7,False
SO65895,283,23457,2013-09-14,2013-09-19,30,1,30,9,2013,7,7,False
SO65895,289,23457,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65895,245,23457,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65896,283,22056,2013-09-14,2013-09-19,30,1,30,9,2013,7,7,False
SO65896,289,22056,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65897,104,22352,2013-09-14,2013-09-19,10,1,10,9,2013,7,7,False
SO65898,104,11869,2013-09-14,2013-09-19,10,1,10,9,2013,7,7,False
SO65898,295,11869,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65898,275,11869,2013-09-14,2013-09-19,54,1,54,9,2013,7,7,False
SO65899,104,21481,2013-09-14,2013-09-19,10,1,10,9,2013,7,7,False
SO65900,273,12916,2013-09-14,2013-09-19,70,1,70,9,2013,7,7,False
SO65900,250,12916,2013-09-14,2013-09-19,50,1,50,9,2013,7,7,False
SO65901,104,14765,2013-09-14,2013-09-19,10,1,10,9,2013,7,7,False
SO65902,104,29341,2013-09-14,2013-09-19,10,1,10,9,2013,7,7,False
SO65902,244,29341,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65902,275,29341,2013-09-14,2013-09-19,54,1,54,9,2013,7,7,False
SO65903,233,28000,2013-09-14,2013-09-19,24,1,24,9,2013,7,7,False
SO65903,274,28000,2013-09-14,2013-09-19,70,1,70,9,2013,7,7,False
SO65904,272,28045,2013-09-14,2013-09-19,70,1,70,9,2013,7,7,False
SO65904,250,28045,2013-09-14,2013-09-19,50,1,50,9,2013,7,7,False
SO65905,272,19397,2013-09-14,2013-09-19,70,1,70,9,2013,7,7,False
SO65905,166,19397,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65906,295,17534,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65907,295,18072,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65908,234,26177,2013-09-14,2013-09-19,24,1,24,9,2013,7,7,False
SO65908,295,26177,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65909,295,29229,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65909,246,29229,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65910,289,16498,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65910,246,16498,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65911,289,14550,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65911,244,14550,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65911,166,14550,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65912,286,19190,2013-09-14,2013-09-19,25,1,25,9,2013,7,7,False
SO65912,259,19190,2013-09-14,2013-09-19,2,1,2,9,2013,7,7,False
SO65913,282,18044,2013-09-14,2013-09-19,25,1,25,9,2013,7,7,False
SO65913,289,18044,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65913,259,18044,2013-09-14,2013-09-19,2,1,2,9,2013,7,7,False
SO65914,290,19508,2013-09-14,2013-09-19,4,1,4,9,2013,7,7,False
SO65914,259,19508,2013-09-14,2013-09-19,2,1,2,9,2013,7,7,False
SO65915,285,28463,2013-09-14,2013-09-19,21,1,21,9,2013,7,7,False
SO65916,295,19183,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65916,245,19183,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65916,166,19183,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65917,285,29445,2013-09-14,2013-09-19,21,1,21,9,2013,7,7,False
SO65917,259,29445,2013-09-14,2013-09-19,2,1,2,9,2013,7,7,False
SO65917,281,29445,2013-09-14,2013-09-19,159,1,159,9,2013,7,7,False
SO65918,285,25754,2013-09-14,2013-09-19,21,1,21,9,2013,7,7,False
SO65918,259,25754,2013-09-14,2013-09-19,2,1,2,9,2013,7,7,False
SO65919,291,16464,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65919,244,16464,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65920,288,24081,2013-09-14,2013-09-19,29,1,29,9,2013,7,7,False
SO65920,259,24081,2013-09-14,2013-09-19,2,1,2,9,2013,7,7,False
SO65921,291,24106,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65921,245,24106,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65922,289,11306,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65922,284,11306,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65923,284,11308,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65923,174,11308,2013-09-14,2013-09-19,22,1,22,9,2013,7,7,False
SO65923,246,11308,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65924,291,15448,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65924,168,15448,2013-09-14,2013-09-19,8,1,8,9,2013,7,7,False
SO65925,174,18852,2013-09-14,2013-09-19,22,1,22,9,2013,7,7,False
SO65925,259,18852,2013-09-14,2013-09-19,2,1,2,9,2013,7,7,False
SO65925,260,18852,2013-09-14,2013-09-19,120,1,120,9,2013,7,7,False
SO65926,174,13232,2013-09-14,2013-09-19,22,1,22,9,2013,7,7,False
SO65927,249,12502,2013-09-14,2013-09-19,50,1,50,9,2013,7,7,False
SO65928,246,16770,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65929,110,19824,2013-09-14,2013-09-19,540,1,540,9,2013,7,7,False
SO65929,282,19824,2013-09-14,2013-09-19,25,1,25,9,2013,7,7,False
SO65929,289,19824,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65929,246,19824,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65929,233,19824,2013-09-14,2013-09-19,24,1,24,9,2013,7,7,False
SO65930,118,14877,2013-09-14,2013-09-19,769,1,769,9,2013,7,7,False
SO65930,272,14877,2013-09-14,2013-09-19,70,1,70,9,2013,7,7,False
SO65930,248,14877,2013-09-14,2013-09-19,50,1,50,9,2013,7,7,False
SO65931,259,15914,2013-09-14,2013-09-19,2,1,2,9,2013,7,7,False
SO65932,247,15989,2013-09-14,2013-09-19,55,1,55,9,2013,7,7,False
SO65932,168,15989,2013-09-14,2013-09-19,8,1,8,9,2013,7,7,False
SO65933,153,15453,2013-09-14,2013-09-19,742,1,742,9,2013,7,7,False
SO65934,288,11491,2013-09-14,2013-09-19,29,1,29,9,2013,7,7,False
SO65934,291,11491,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65934,245,11491,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65935,105,16595,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65935,295,16595,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65935,234,16595,2013-09-14,2013-09-19,24,1,24,9,2013,7,7,False
SO65936,290,21194,2013-09-14,2013-09-19,4,1,4,9,2013,7,7,False
SO65936,286,21194,2013-09-14,2013-09-19,25,1,25,9,2013,7,7,False
SO65937,132,17915,2013-09-14,2013-09-19,1120,1,1120,9,2013,7,7,False
SO65937,246,17915,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65937,248,17915,2013-09-14,2013-09-19,50,1,50,9,2013,7,7,False
SO65937,166,17915,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65938,132,17918,2013-09-14,2013-09-19,1120,1,1120,9,2013,7,7,False
SO65938,244,17918,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65939,134,26019,2013-09-14,2013-09-19,1120,1,1120,9,2013,7,7,False
SO65939,278,26019,2013-09-14,2013-09-19,54,1,54,9,2013,7,7,False
SO65941,287,21226,2013-09-14,2013-09-19,33,1,33,9,2013,7,7,False
SO65941,259,21226,2013-09-14,2013-09-19,2,1,2,9,2013,7,7,False
SO65942,105,18277,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65942,295,18277,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65942,244,18277,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65943,295,26532,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65943,105,26532,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65944,155,25910,2013-09-14,2013-09-19,1215,1,1215,9,2013,7,7,False
SO65944,166,25910,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65945,245,21267,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65946,295,18059,2013-09-14,2013-09-19,5,1,5,9,2013,7,7,False
SO65946,105,18059,2013-09-14,2013-09-19,9,1,9,9,2013,7,7,False
SO65947,131,24212,2013-09-14,2013-09-19,1120,1,1120,9,2013,7,7,False
SO65947,245,24212,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65948,248,17864,2013-09-14,2013-09-19,50,1,50,9,2013,7,7,False
SO65949,146,14324,2013-09-14,2013-09-19,742,1,742,9,2013,7,7,False
SO65949,245,14324,2013-09-14,2013-09-19,35,1,35,9,2013,7,7,False
SO65950,174,18139,2013-09-15,2013-09-20,22,1,22,9,2013,7,7,False
SO65950,104,18139,2013-09-15,2013-09-20,10,1,10,9,2013,7,7,False
SO65950,295,18139,2013-09-15,2013-09-20,5,1,5,9,2013,7,7,False
SO65951,174,13783,2013-09-15,2013-09-20,22,1,22,9,2013,7,7,False
SO65951,244,13783,2013-09-15,2013-09-20,35,1,35,9,2013,7,7,False
SO65952,259,18131,2013-09-15,2013-09-20,2,1,2,9,2013,7,7,False
SO65953,286,14686,2013-09-15,2013-09-20,25,1,25,9,2013,7,7,False
SO65954,286,15136,2013-09-15,2013-09-20,25,1,25,9,2013,7,7,False
SO65954,259,15136,2013-09-15,2013-09-20,2,1,2,9,2013,7,7,False
SO65955,285,25263,2013-09-15,2013-09-20,21,1,21,9,2013,7,7,False
SO65955,290,25263,2013-09-15,2013-09-20,4,1,4,9,2013,7,7,False
SO65955,244,25263,2013-09-15,2013-09-20,35,1,35,9,2013,7,7,False
SO65956,295,20406,2013-09-15,2013-09-20,5,1,5,9,2013,7,7,False
SO65956,247,20406,2013-09-15,2013-09-20,55,1,55,9,2013,7,7,False
SO65957,273,22151,2013-09-15,2013-09-20,70,1,70,9,2013,7,7,False
SO65957,294,22151,2013-09-15,2013-09-20,64,1,64,9,2013,7,7,False
SO65958,291,28218,2013-09-15,2013-09-20,5,1,5,9,2013,7,7,False
SO65958,105,28218,2013-09-15,2013-09-20,9,1,9,9,2013,7,7,False
SO65958,295,28218,2013-09-15,2013-09-20,5,1,5,9,2013,7,7,False
SO65959,104,18137,2013-09-15,2013-09-20,10,1,10,9,2013,7,7,False
SO65959,295,18137,2013-09-15,2013-09-20,5,1,5,9,2013,7,7,False
SO65959,166,18137,2013-09-15,2013-09-20,9,1,9,9,2013,7,7,False
SO65960,259,16448,2013-09-15,2013-09-20,2,1,2,9,2013,7,7,False
SO65961,295,16262,2013-09-15,2013-09-20,5,1,5,9,2013,7,7,False
SO65961,104,16262,2013-09-15,2013-09-20,10,1,10,9,2013,7,7,False
SO65961,246,16262,2013-09-15,2013-09-20,35,1,35,9,2013,7,7,False
SO65962,116,14709,2013-09-15,2013-09-20,769,1,769,9,2013,7,7,False
SO65962,250,14709,2013-09-15,2013-09-20,50,1,50,9,2013,7,7,False
SO65963,290,11159,2013-09-15,2013-09-20,4,1,4,9,2013,7,7,False
SO65963,259,11159,2013-09-15,2013-09-20,2,1,2,9,2013,7,7,False
SO65964,291,29003,2013-09-15,2013-09-20,5,1,5,9,2013,7,7,False
SO65965,290,28641,2013-09-15,2013-09-20,4,1,4,9,2013,7,7,False
SO65965,286,28641,2013-09-15,2013-09-20,25,1,25,9,2013,7,7,False
SO65965,247,28641,2013-09-15,2013-09-20,55,1,55,9,2013,7,7,False
SO65966,288,13941,2013-09-15,2013-09-20,29,1,29,9,2013,7,7,False
SO65967,282,11019,2013-09-15,2013-09-20,25,1,25,9,2013,7,7,False
SO65968,166,11520,2013-09-15,2013-09-20,9,1,9,9,2013,7,7,False
SO65968,285,11520,2013-09-15,2013-09-20,21,1,21,9,2013,7,7,False
SO65969,287,13707,2013-09-15,2013-09-20,33,1,33,9,2013,7,7,False
